ALGORITHM, GESTURE, # OF SELECTED FEATURES, PARTICIPANT_NO, ACCURACY, AUC, #ofPositiveInstance, #ofNegativeInstance, TN, FP, FN, TP, FAR, FRR, EER
RF-501, Triangle, 22, 13, 1.00, 1.00, 21, 206, 206, 0, 0, 21, 0.00, 0.00, 0.00
RF-501, Triangle, 22, 14, 0.99, 0.94, 9, 218, 216, 2, 1, 8, 0.01, 0.11, 0.10
RF-501, Triangle, 22, 15, 0.99, 0.89, 14, 213, 213, 0, 3, 11, 0.00, 0.21, 0.18
RF-501, Turn, 22, 1, 0.99, 0.98, 35, 168, 167, 1, 1, 34, 0.01, 0.03, 0.03
RF-501, Turn, 22, 2, 1.00, 1.00, 12, 191, 191, 0, 0, 12, 0.00, 0.00, 0.00
RF-501, Turn, 22, 3, 0.99, 0.94, 19, 184, 183, 1, 2, 17, 0.01, 0.11, 0.10
RF-501, Turn, 22, 4, 1.00, 1.00, 15, 188, 188, 0, 0, 15, 0.00, 0.00, 0.00
RF-501, Turn, 22, 5, 1.00, 1.00, 12, 191, 191, 0, 0, 12, 0.00, 0.00, 0.00
RF-501, Turn, 22, 6, 1.00, 1.00, 16, 187, 187, 0, 0, 16, 0.00, 0.00, 0.00
RF-501, Turn, 22, 7, 0.99, 0.89, 9, 194, 194, 0, 2, 7, 0.00, 0.22, 0.18
RF-501, Turn, 22, 8, 1.00, 0.95, 10, 193, 193, 0, 1, 9, 0.00, 0.10, 0.09
RF-501, Turn, 22, 9, 1.00, 1.00, 8, 195, 195, 0, 0, 8, 0.00, 0.00, 0.00
RF-501, Turn, 22, 10, 0.99, 0.99, 7, 196, 194, 2, 0, 7, 0.01, 0.00, 0.01
RF-501, Turn, 22, 11, 1.00, 1.00, 8, 195, 195, 0, 0, 8, 0.00, 0.00, 0.00
RF-501, Turn, 22, 12, 1.00, 1.00, 14, 189, 189, 0, 0, 14, 0.00, 0.00, 0.00
RF-501, Turn, 22, 13, 1.00, 1.00, 5, 198, 198, 0, 0, 5, 0.00, 0.00, 0.00
RF-501, Turn, 22, 14, 1.00, 0.97, 19, 184, 184, 0, 1, 18, 0.00, 0.05, 0.05
RF-501, Turn, 22, 15, 0.99, 0.93, 14, 189, 189, 0, 2, 12, 0.00, 0.14, 0.13
RF-501, Square, 22, 1, 0.96, 0.84, 16, 229, 225, 4, 5, 11, 0.02, 0.31, 0.24
RF-501, Square, 22, 2, 1.00, 1.00, 24, 221, 221, 0, 0, 24, 0.00, 0.00, 0.00
RF-501, Square, 22, 3, 1.00, 1.00, 16, 229, 229, 0, 0, 16, 0.00, 0.00, 0.00
RF-501, Square, 22, 4, 0.99, 0.90, 15, 230, 230, 0, 3, 12, 0.00, 0.20, 0.17
RF-501, Square, 22, 5, 0.99, 0.96, 13, 232, 230, 2, 1, 12, 0.01, 0.08, 0.07
RF-501, Square, 22, 6, 1.00, 0.97, 15, 230, 230, 0, 1, 14, 0.00, 0.07, 0.06
RF-501, Square, 22, 7, 0.96, 0.84, 17, 228, 224, 4, 5, 12, 0.02, 0.29, 0.23
RF-501, Square, 22, 8, 1.00, 1.00, 20, 225, 225, 0, 0, 20, 0.00, 0.00, 0.00
RF-501, Square, 22, 9, 1.00, 1.00, 12, 233, 232, 1, 0, 12, 0.00, 0.00, 0.00
RF-501, Square, 22, 10, 1.00, 1.00, 11, 234, 234, 0, 0, 11, 0.00, 0.00, 0.00
RF-501, Square, 22, 11, 1.00, 1.00, 15, 230, 230, 0, 0, 15, 0.00, 0.00, 0.00
RF-501, Square, 22, 12, 1.00, 1.00, 17, 228, 228, 0, 0, 17, 0.00, 0.00, 0.00
RF-501, Square, 22, 13, 1.00, 1.00, 20, 225, 225, 0, 0, 20, 0.00, 0.00, 0.00
RF-501, Square, 22, 14, 1.00, 1.00, 13, 232, 231, 1, 0, 13, 0.00, 0.00, 0.00
RF-501, Square, 22, 15, 0.98, 0.97, 21, 224, 221, 3, 1, 20, 0.01, 0.05, 0.05
RF-501, Circle, 23, 1, 0.99, 0.97, 15, 169, 169, 0, 1, 14, 0.00, 0.07, 0.06
RF-501, Circle, 23, 2, 0.99, 0.95, 19, 165, 165, 0, 2, 17, 0.00, 0.11, 0.10
RF-501, Circle, 23, 3, 0.98, 0.94, 17, 167, 165, 2, 2, 15, 0.01, 0.12, 0.11
RF-501, Circle, 23, 4, 0.99, 0.95, 11, 173, 173, 0, 1, 10, 0.00, 0.09, 0.08
RF-501, Circle, 23, 5, 1.00, 1.00, 12, 172, 172, 0, 0, 12, 0.00, 0.00, 0.00
RF-501, Circle, 23, 6, 1.00, 1.00, 16, 168, 168, 0, 0, 16, 0.00, 0.00, 0.00
RF-501, Circle, 23, 7, 1.00, 1.00, 14, 170, 170, 0, 0, 14, 0.00, 0.00, 0.00
RF-501, Circle, 23, 8, 0.99, 0.99, 9, 175, 173, 2, 0, 9, 0.01, 0.00, 0.01
RF-501, Circle, 23, 9, 0.96, 0.84, 17, 167, 164, 3, 5, 12, 0.02, 0.29, 0.23
RF-501, Circle, 23, 10, 1.00, 1.00, 8, 176, 176, 0, 0, 8, 0.00, 0.00, 0.00
RF-501, Circle, 23, 11, 1.00, 1.00, 3, 181, 181, 0, 0, 3, 0.00, 0.00, 0.00
RF-501, Circle, 23, 12, 1.00, 1.00, 8, 176, 176, 0, 0, 8, 0.00, 0.00, 0.00
RF-501, Circle, 23, 13, 1.00, 1.00, 8, 176, 176, 0, 0, 8, 0.00, 0.00, 0.00
RF-501, Circle, 23, 14, 0.99, 0.97, 16, 168, 168, 0, 1, 15, 0.00, 0.06, 0.06
RF-501, Circle, 23, 15, 1.00, 1.00, 11, 173, 173, 0, 0, 11, 0.00, 0.00, 0.00
RF-501, Updown, 23, 1, 1.00, 1.00, 14, 152, 152, 0, 0, 14, 0.00, 0.00, 0.00
RF-501, Updown, 23, 2, 1.00, 1.00, 15, 151, 151, 0, 0, 15, 0.00, 0.00, 0.00
RF-501, Updown, 23, 3, 0.99, 1.00, 15, 151, 150, 1, 0, 15, 0.01, 0.00, 0.01
RF-501, Updown, 23, 4, 1.00, 1.00, 8, 158, 158, 0, 0, 8, 0.00, 0.00, 0.00
RF-501, Updown, 23, 5, 1.00, 1.00, 10, 156, 156, 0, 0, 10, 0.00, 0.00, 0.00
RF-501, Updown, 23, 6, 1.00, 1.00, 13, 153, 153, 0, 0, 13, 0.00, 0.00, 0.00
RF-501, Updown, 23, 7, 0.99, 0.92, 6, 160, 160, 0, 1, 5, 0.00, 0.17, 0.14
RF-501, Updown, 23, 8, 1.00, 1.00, 7, 159, 159, 0, 0, 7, 0.00, 0.00, 0.00
RF-501, Updown, 23, 9, 1.00, 1.00, 14, 152, 152, 0, 0, 14, 0.00, 0.00, 0.00
RF-501, Updown, 23, 10, 1.00, 1.00, 10, 156, 156, 0, 0, 10, 0.00, 0.00, 0.00
RF-501, Updown, 23, 11, 1.00, 1.00, 13, 153, 153, 0, 0, 13, 0.00, 0.00, 0.00
RF-501, Updown, 23, 12, 1.00, 1.00, 5, 161, 161, 0, 0, 5, 0.00, 0.00, 0.00
RF-501, Updown, 23, 13, 1.00, 1.00, 2, 164, 164, 0, 0, 2, 0.00, 0.00, 0.00
RF-501, Updown, 23, 14, 1.00, 1.00, 15, 151, 151, 0, 0, 15, 0.00, 0.00, 0.00
RF-501, Updown, 23, 15, 0.99, 0.95, 19, 147, 147, 0, 2, 17, 0.00, 0.11, 0.10
RF-501, Tilt, 23, 1, 1.00, 1.00, 16, 185, 185, 0, 0, 16, 0.00, 0.00, 0.00
RF-501, Tilt, 23, 2, 1.00, 1.00, 25, 176, 176, 0, 0, 25, 0.00, 0.00, 0.00
RF-501, Tilt, 23, 3, 1.00, 1.00, 16, 185, 185, 0, 0, 16, 0.00, 0.00, 0.00
RF-501, Tilt, 23, 4, 1.00, 1.00, 18, 183, 183, 0, 0, 18, 0.00, 0.00, 0.00
RF-501, Tilt, 23, 5, 1.00, 1.00, 7, 194, 194, 0, 0, 7, 0.00, 0.00, 0.00
RF-501, Tilt, 23, 6, 1.00, 0.95, 10, 191, 191, 0, 1, 9, 0.00, 0.10, 0.09
RF-501, Tilt, 23, 7, 1.00, 0.96, 12, 189, 189, 0, 1, 11, 0.00, 0.08, 0.08
RF-501, Tilt, 23, 8, 0.99, 0.91, 16, 185, 185, 0, 3, 13, 0.00, 0.19, 0.16
RF-501, Tilt, 23, 9, 1.00, 0.94, 9, 192, 192, 0, 1, 8, 0.00, 0.11, 0.10
RF-501, Tilt, 23, 10, 1.00, 1.00, 8, 193, 193, 0, 0, 8, 0.00, 0.00, 0.00
RF-501, Tilt, 23, 11, 1.00, 1.00, 10, 191, 191, 0, 0, 10, 0.00, 0.00, 0.00
RF-501, Tilt, 23, 12, 1.00, 1.00, 10, 191, 191, 0, 0, 10, 0.00, 0.00, 0.00
RF-501, Tilt, 23, 13, 1.00, 1.00, 10, 191, 191, 0, 0, 10, 0.00, 0.00, 0.00
RF-501, Tilt, 23, 14, 0.99, 0.97, 17, 184, 183, 1, 1, 16, 0.01, 0.06, 0.06
RF-501, Tilt, 23, 15, 1.00, 1.00, 17, 184, 184, 0, 0, 17, 0.00, 0.00, 0.00
RF-501, Triangle, 23, 1, 1.00, 1.00, 15, 212, 211, 1, 0, 15, 0.00, 0.00, 0.00
RF-501, Triangle, 23, 2, 1.00, 1.00, 26, 201, 201, 0, 0, 26, 0.00, 0.00, 0.00
RF-501, Triangle, 23, 3, 1.00, 1.00, 16, 211, 211, 0, 0, 16, 0.00, 0.00, 0.00
RF-501, Triangle, 23, 4, 0.98, 0.99, 18, 209, 205, 4, 0, 18, 0.02, 0.00, 0.02
RF-501, Triangle, 23, 5, 0.99, 0.92, 13, 214, 214, 0, 2, 11, 0.00, 0.15, 0.13
RF-501, Triangle, 23, 6, 1.00, 1.00, 13, 214, 214, 0, 0, 13, 0.00, 0.00, 0.00
RF-501, Triangle, 23, 7, 1.00, 1.00, 18, 209, 209, 0, 0, 18, 0.00, 0.00, 0.00
RF-501, Triangle, 23, 8, 1.00, 1.00, 14, 213, 213, 0, 0, 14, 0.00, 0.00, 0.00
RF-501, Triangle, 23, 9, 0.99, 0.94, 17, 210, 210, 0, 2, 15, 0.00, 0.12, 0.11
RF-501, Triangle, 23, 10, 1.00, 1.00, 16, 211, 211, 0, 0, 16, 0.00, 0.00, 0.00
RF-501, Triangle, 23, 11, 1.00, 1.00, 7, 220, 220, 0, 0, 7, 0.00, 0.00, 0.00
RF-501, Triangle, 23, 12, 1.00, 1.00, 10, 217, 217, 0, 0, 10, 0.00, 0.00, 0.00
RF-501, Triangle, 23, 13, 1.00, 1.00, 21, 206, 206, 0, 0, 21, 0.00, 0.00, 0.00
RF-501, Triangle, 23, 14, 0.99, 0.94, 9, 218, 216, 2, 1, 8, 0.01, 0.11, 0.10
RF-501, Triangle, 23, 15, 0.99, 0.89, 14, 213, 213, 0, 3, 11, 0.00, 0.21, 0.18
RF-501, Turn, 23, 1, 0.99, 0.98, 35, 168, 166, 2, 1, 34, 0.01, 0.03, 0.03
RF-501, Turn, 23, 2, 1.00, 1.00, 12, 191, 191, 0, 0, 12, 0.00, 0.00, 0.00
RF-501, Turn, 23, 3, 0.99, 0.95, 19, 184, 184, 0, 2, 17, 0.00, 0.11, 0.10
RF-501, Turn, 23, 4, 1.00, 1.00, 15, 188, 188, 0, 0, 15, 0.00, 0.00, 0.00
RF-501, Turn, 23, 5, 1.00, 1.00, 12, 191, 191, 0, 0, 12, 0.00, 0.00, 0.00
RF-501, Turn, 23, 6, 1.00, 1.00, 16, 187, 187, 0, 0, 16, 0.00, 0.00, 0.00
RF-501, Turn, 23, 7, 0.99, 0.89, 9, 194, 194, 0, 2, 7, 0.00, 0.22, 0.18
RF-501, Turn, 23, 8, 1.00, 0.95, 10, 193, 193, 0, 1, 9, 0.00, 0.10, 0.09
RF-501, Turn, 23, 9, 1.00, 1.00, 8, 195, 195, 0, 0, 8, 0.00, 0.00, 0.00
RF-501, Turn, 23, 10, 0.99, 0.99, 7, 196, 194, 2, 0, 7, 0.01, 0.00, 0.01
RF-501, Turn, 23, 11, 1.00, 1.00, 8, 195, 195, 0, 0, 8, 0.00, 0.00, 0.00
RF-501, Turn, 23, 12, 1.00, 1.00, 14, 189, 189, 0, 0, 14, 0.00, 0.00, 0.00
RF-501, Turn, 23, 13, 1.00, 1.00, 5, 198, 198, 0, 0, 5, 0.00, 0.00, 0.00
RF-501, Turn, 23, 14, 1.00, 0.97, 19, 184, 184, 0, 1, 18, 0.00, 0.05, 0.05
RF-501, Turn, 23, 15, 0.99, 0.93, 14, 189, 189, 0, 2, 12, 0.00, 0.14, 0.13
RF-501, Square, 23, 1, 0.97, 0.84, 16, 229, 226, 3, 5, 11, 0.01, 0.31, 0.24
RF-501, Square, 23, 2, 1.00, 1.00, 24, 221, 221, 0, 0, 24, 0.00, 0.00, 0.00
RF-501, Square, 23, 3, 1.00, 1.00, 16, 229, 229, 0, 0, 16, 0.00, 0.00, 0.00
RF-501, Square, 23, 4, 0.98, 0.87, 15, 230, 230, 0, 4, 11, 0.00, 0.27, 0.21
RF-501, Square, 23, 5, 0.99, 0.92, 13, 232, 231, 1, 2, 11, 0.00, 0.15, 0.13
RF-501, Square, 23, 6, 1.00, 0.97, 15, 230, 230, 0, 1, 14, 0.00, 0.07, 0.06
RF-501, Square, 23, 7, 0.96, 0.84, 17, 228, 224, 4, 5, 12, 0.02, 0.29, 0.23
RF-501, Square, 23, 8, 1.00, 1.00, 20, 225, 225, 0, 0, 20, 0.00, 0.00, 0.00
RF-501, Square, 23, 9, 1.00, 1.00, 12, 233, 232, 1, 0, 12, 0.00, 0.00, 0.00
RF-501, Square, 23, 10, 1.00, 1.00, 11, 234, 234, 0, 0, 11, 0.00, 0.00, 0.00
RF-501, Square, 23, 11, 1.00, 1.00, 15, 230, 230, 0, 0, 15, 0.00, 0.00, 0.00
RF-501, Square, 23, 12, 1.00, 1.00, 17, 228, 228, 0, 0, 17, 0.00, 0.00, 0.00
RF-501, Square, 23, 13, 1.00, 1.00, 20, 225, 225, 0, 0, 20, 0.00, 0.00, 0.00
RF-501, Square, 23, 14, 0.99, 0.92, 13, 232, 232, 0, 2, 11, 0.00, 0.15, 0.13
RF-501, Square, 23, 15, 0.98, 0.95, 21, 224, 221, 3, 2, 19, 0.01, 0.10, 0.09
RF-501, Circle, 24, 1, 0.99, 0.97, 15, 169, 169, 0, 1, 14, 0.00, 0.07, 0.06
RF-501, Circle, 24, 2, 0.99, 0.95, 19, 165, 165, 0, 2, 17, 0.00, 0.11, 0.10
RF-501, Circle, 24, 3, 0.98, 0.94, 17, 167, 165, 2, 2, 15, 0.01, 0.12, 0.11
RF-501, Circle, 24, 4, 0.99, 0.95, 11, 173, 173, 0, 1, 10, 0.00, 0.09, 0.08
RF-501, Circle, 24, 5, 1.00, 1.00, 12, 172, 172, 0, 0, 12, 0.00, 0.00, 0.00
RF-501, Circle, 24, 6, 1.00, 1.00, 16, 168, 168, 0, 0, 16, 0.00, 0.00, 0.00
RF-501, Circle, 24, 7, 1.00, 1.00, 14, 170, 170, 0, 0, 14, 0.00, 0.00, 0.00
RF-501, Circle, 24, 8, 0.99, 0.99, 9, 175, 173, 2, 0, 9, 0.01, 0.00, 0.01
RF-501, Circle, 24, 9, 0.96, 0.84, 17, 167, 164, 3, 5, 12, 0.02, 0.29, 0.23
RF-501, Circle, 24, 10, 1.00, 1.00, 8, 176, 176, 0, 0, 8, 0.00, 0.00, 0.00
RF-501, Circle, 24, 11, 1.00, 1.00, 3, 181, 181, 0, 0, 3, 0.00, 0.00, 0.00
RF-501, Circle, 24, 12, 1.00, 1.00, 8, 176, 176, 0, 0, 8, 0.00, 0.00, 0.00
RF-501, Circle, 24, 13, 1.00, 1.00, 8, 176, 176, 0, 0, 8, 0.00, 0.00, 0.00
RF-501, Circle, 24, 14, 0.99, 0.97, 16, 168, 168, 0, 1, 15, 0.00, 0.06, 0.06
RF-501, Circle, 24, 15, 1.00, 1.00, 11, 173, 173, 0, 0, 11, 0.00, 0.00, 0.00
RF-501, Updown, 24, 1, 1.00, 1.00, 14, 152, 152, 0, 0, 14, 0.00, 0.00, 0.00
RF-501, Updown, 24, 2, 1.00, 1.00, 15, 151, 151, 0, 0, 15, 0.00, 0.00, 0.00
RF-501, Updown, 24, 3, 0.99, 1.00, 15, 151, 150, 1, 0, 15, 0.01, 0.00, 0.01
RF-501, Updown, 24, 4, 1.00, 1.00, 8, 158, 158, 0, 0, 8, 0.00, 0.00, 0.00
RF-501, Updown, 24, 5, 0.99, 1.00, 10, 156, 155, 1, 0, 10, 0.01, 0.00, 0.01
RF-501, Updown, 24, 6, 1.00, 1.00, 13, 153, 153, 0, 0, 13, 0.00, 0.00, 0.00
RF-501, Updown, 24, 7, 0.99, 0.92, 6, 160, 160, 0, 1, 5, 0.00, 0.17, 0.14
RF-501, Updown, 24, 8, 1.00, 1.00, 7, 159, 159, 0, 0, 7, 0.00, 0.00, 0.00
RF-501, Updown, 24, 9, 1.00, 1.00, 14, 152, 152, 0, 0, 14, 0.00, 0.00, 0.00
RF-501, Updown, 24, 10, 1.00, 1.00, 10, 156, 156, 0, 0, 10, 0.00, 0.00, 0.00
RF-501, Updown, 24, 11, 1.00, 1.00, 13, 153, 153, 0, 0, 13, 0.00, 0.00, 0.00
RF-501, Updown, 24, 12, 1.00, 1.00, 5, 161, 161, 0, 0, 5, 0.00, 0.00, 0.00
RF-501, Updown, 24, 13, 1.00, 1.00, 2, 164, 164, 0, 0, 2, 0.00, 0.00, 0.00
RF-501, Updown, 24, 14, 1.00, 1.00, 15, 151, 151, 0, 0, 15, 0.00, 0.00, 0.00
RF-501, Updown, 24, 15, 0.99, 0.95, 19, 147, 147, 0, 2, 17, 0.00, 0.11, 0.10
RF-501, Tilt, 24, 1, 1.00, 1.00, 16, 185, 185, 0, 0, 16, 0.00, 0.00, 0.00
RF-501, Tilt, 24, 2, 1.00, 1.00, 25, 176, 176, 0, 0, 25, 0.00, 0.00, 0.00
RF-501, Tilt, 24, 3, 1.00, 1.00, 16, 185, 185, 0, 0, 16, 0.00, 0.00, 0.00
RF-501, Tilt, 24, 4, 1.00, 1.00, 18, 183, 183, 0, 0, 18, 0.00, 0.00, 0.00
RF-501, Tilt, 24, 5, 1.00, 1.00, 7, 194, 194, 0, 0, 7, 0.00, 0.00, 0.00
RF-501, Tilt, 24, 6, 1.00, 0.95, 10, 191, 191, 0, 1, 9, 0.00, 0.10, 0.09
RF-501, Tilt, 24, 7, 1.00, 0.96, 12, 189, 189, 0, 1, 11, 0.00, 0.08, 0.08
RF-501, Tilt, 24, 8, 0.99, 0.91, 16, 185, 185, 0, 3, 13, 0.00, 0.19, 0.16
RF-501, Tilt, 24, 9, 1.00, 0.94, 9, 192, 192, 0, 1, 8, 0.00, 0.11, 0.10
RF-501, Tilt, 24, 10, 1.00, 1.00, 8, 193, 193, 0, 0, 8, 0.00, 0.00, 0.00
RF-501, Tilt, 24, 11, 1.00, 1.00, 10, 191, 191, 0, 0, 10, 0.00, 0.00, 0.00
RF-501, Tilt, 24, 12, 1.00, 1.00, 10, 191, 191, 0, 0, 10, 0.00, 0.00, 0.00
RF-501, Tilt, 24, 13, 1.00, 1.00, 10, 191, 191, 0, 0, 10, 0.00, 0.00, 0.00
RF-501, Tilt, 24, 14, 0.99, 0.97, 17, 184, 183, 1, 1, 16, 0.01, 0.06, 0.06
RF-501, Tilt, 24, 15, 1.00, 1.00, 17, 184, 184, 0, 0, 17, 0.00, 0.00, 0.00
RF-501, Triangle, 24, 1, 1.00, 1.00, 15, 212, 211, 1, 0, 15, 0.00, 0.00, 0.00
RF-501, Triangle, 24, 2, 1.00, 1.00, 26, 201, 201, 0, 0, 26, 0.00, 0.00, 0.00
RF-501, Triangle, 24, 3, 1.00, 1.00, 16, 211, 211, 0, 0, 16, 0.00, 0.00, 0.00
RF-501, Triangle, 24, 4, 0.98, 0.99, 18, 209, 205, 4, 0, 18, 0.02, 0.00, 0.02
RF-501, Triangle, 24, 5, 0.99, 0.92, 13, 214, 214, 0, 2, 11, 0.00, 0.15, 0.13
RF-501, Triangle, 24, 6, 1.00, 1.00, 13, 214, 214, 0, 0, 13, 0.00, 0.00, 0.00
RF-501, Triangle, 24, 7, 1.00, 1.00, 18, 209, 209, 0, 0, 18, 0.00, 0.00, 0.00
RF-501, Triangle, 24, 8, 1.00, 1.00, 14, 213, 213, 0, 0, 14, 0.00, 0.00, 0.00
RF-501, Triangle, 24, 9, 0.99, 0.94, 17, 210, 210, 0, 2, 15, 0.00, 0.12, 0.11
RF-501, Triangle, 24, 10, 1.00, 1.00, 16, 211, 211, 0, 0, 16, 0.00, 0.00, 0.00
RF-501, Triangle, 24, 11, 1.00, 1.00, 7, 220, 220, 0, 0, 7, 0.00, 0.00, 0.00
RF-501, Triangle, 24, 12, 1.00, 1.00, 10, 217, 217, 0, 0, 10, 0.00, 0.00, 0.00
RF-501, Triangle, 24, 13, 1.00, 1.00, 21, 206, 206, 0, 0, 21, 0.00, 0.00, 0.00
RF-501, Triangle, 24, 14, 0.99, 0.94, 9, 218, 217, 1, 1, 8, 0.00, 0.11, 0.10
RF-501, Triangle, 24, 15, 0.98, 0.86, 14, 213, 213, 0, 4, 10, 0.00, 0.29, 0.22
RF-501, Turn, 24, 1, 0.99, 0.98, 35, 168, 166, 2, 1, 34, 0.01, 0.03, 0.03
RF-501, Turn, 24, 2, 1.00, 1.00, 12, 191, 191, 0, 0, 12, 0.00, 0.00, 0.00
RF-501, Turn, 24, 3, 0.99, 0.95, 19, 184, 184, 0, 2, 17, 0.00, 0.11, 0.10
RF-501, Turn, 24, 4, 1.00, 1.00, 15, 188, 188, 0, 0, 15, 0.00, 0.00, 0.00
RF-501, Turn, 24, 5, 1.00, 1.00, 12, 191, 191, 0, 0, 12, 0.00, 0.00, 0.00
RF-501, Turn, 24, 6, 1.00, 1.00, 16, 187, 187, 0, 0, 16, 0.00, 0.00, 0.00
RF-501, Turn, 24, 7, 0.99, 0.89, 9, 194, 194, 0, 2, 7, 0.00, 0.22, 0.18
RF-501, Turn, 24, 8, 1.00, 0.95, 10, 193, 193, 0, 1, 9, 0.00, 0.10, 0.09
RF-501, Turn, 24, 9, 1.00, 1.00, 8, 195, 195, 0, 0, 8, 0.00, 0.00, 0.00
RF-501, Turn, 24, 10, 0.99, 0.99, 7, 196, 194, 2, 0, 7, 0.01, 0.00, 0.01
RF-501, Turn, 24, 11, 1.00, 1.00, 8, 195, 195, 0, 0, 8, 0.00, 0.00, 0.00
RF-501, Turn, 24, 12, 1.00, 1.00, 14, 189, 189, 0, 0, 14, 0.00, 0.00, 0.00
RF-501, Turn, 24, 13, 1.00, 1.00, 5, 198, 198, 0, 0, 5, 0.00, 0.00, 0.00
RF-501, Turn, 24, 14, 1.00, 0.97, 19, 184, 184, 0, 1, 18, 0.00, 0.05, 0.05
RF-501, Turn, 24, 15, 0.99, 0.93, 14, 189, 189, 0, 2, 12, 0.00, 0.14, 0.13
RF-501, Square, 24, 1, 0.97, 0.84, 16, 229, 226, 3, 5, 11, 0.01, 0.31, 0.24
RF-501, Square, 24, 2, 1.00, 1.00, 24, 221, 221, 0, 0, 24, 0.00, 0.00, 0.00
RF-501, Square, 24, 3, 1.00, 1.00, 16, 229, 229, 0, 0, 16, 0.00, 0.00, 0.00
RF-501, Square, 24, 4, 0.99, 0.93, 15, 230, 230, 0, 2, 13, 0.00, 0.13, 0.12
RF-501, Square, 24, 5, 0.99, 0.96, 13, 232, 231, 1, 1, 12, 0.00, 0.08, 0.07
RF-501, Square, 24, 6, 1.00, 0.97, 15, 230, 230, 0, 1, 14, 0.00, 0.07, 0.06
RF-501, Square, 24, 7, 0.96, 0.84, 17, 228, 224, 4, 5, 12, 0.02, 0.29, 0.23
RF-501, Square, 24, 8, 1.00, 1.00, 20, 225, 225, 0, 0, 20, 0.00, 0.00, 0.00
RF-501, Square, 24, 9, 1.00, 1.00, 12, 233, 233, 0, 0, 12, 0.00, 0.00, 0.00
RF-501, Square, 24, 10, 1.00, 0.95, 11, 234, 234, 0, 1, 10, 0.00, 0.09, 0.08
RF-501, Square, 24, 11, 1.00, 1.00, 15, 230, 230, 0, 0, 15, 0.00, 0.00, 0.00
RF-501, Square, 24, 12, 1.00, 1.00, 17, 228, 228, 0, 0, 17, 0.00, 0.00, 0.00
RF-501, Square, 24, 13, 1.00, 1.00, 20, 225, 225, 0, 0, 20, 0.00, 0.00, 0.00
RF-501, Square, 24, 14, 0.99, 0.92, 13, 232, 232, 0, 2, 11, 0.00, 0.15, 0.13
RF-501, Square, 24, 15, 0.98, 0.94, 21, 224, 220, 4, 2, 19, 0.02, 0.10, 0.09
RF-501, Circle, 25, 1, 0.99, 0.97, 15, 169, 169, 0, 1, 14, 0.00, 0.07, 0.06
RF-501, Circle, 25, 2, 0.99, 0.97, 19, 165, 165, 0, 1, 18, 0.00, 0.05, 0.05
RF-501, Circle, 25, 3, 0.98, 0.94, 17, 167, 165, 2, 2, 15, 0.01, 0.12, 0.11
RF-501, Circle, 25, 4, 0.99, 0.95, 11, 173, 173, 0, 1, 10, 0.00, 0.09, 0.08
RF-501, Circle, 25, 5, 1.00, 1.00, 12, 172, 172, 0, 0, 12, 0.00, 0.00, 0.00
RF-501, Circle, 25, 6, 1.00, 1.00, 16, 168, 168, 0, 0, 16, 0.00, 0.00, 0.00
RF-501, Circle, 25, 7, 1.00, 1.00, 14, 170, 170, 0, 0, 14, 0.00, 0.00, 0.00
RF-501, Circle, 25, 8, 0.99, 0.99, 9, 175, 173, 2, 0, 9, 0.01, 0.00, 0.01
RF-501, Circle, 25, 9, 0.95, 0.81, 17, 167, 164, 3, 6, 11, 0.02, 0.35, 0.26
RF-501, Circle, 25, 10, 1.00, 1.00, 8, 176, 176, 0, 0, 8, 0.00, 0.00, 0.00
RF-501, Circle, 25, 11, 1.00, 1.00, 3, 181, 181, 0, 0, 3, 0.00, 0.00, 0.00
RF-501, Circle, 25, 12, 1.00, 1.00, 8, 176, 176, 0, 0, 8, 0.00, 0.00, 0.00
RF-501, Circle, 25, 13, 1.00, 1.00, 8, 176, 176, 0, 0, 8, 0.00, 0.00, 0.00
RF-501, Circle, 25, 14, 1.00, 1.00, 16, 168, 168, 0, 0, 16, 0.00, 0.00, 0.00
RF-501, Circle, 25, 15, 1.00, 1.00, 11, 173, 173, 0, 0, 11, 0.00, 0.00, 0.00
RF-501, Updown, 25, 1, 1.00, 1.00, 14, 152, 152, 0, 0, 14, 0.00, 0.00, 0.00
RF-501, Updown, 25, 2, 1.00, 1.00, 15, 151, 151, 0, 0, 15, 0.00, 0.00, 0.00
RF-501, Updown, 25, 3, 0.99, 1.00, 15, 151, 150, 1, 0, 15, 0.01, 0.00, 0.01
RF-501, Updown, 25, 4, 1.00, 1.00, 8, 158, 158, 0, 0, 8, 0.00, 0.00, 0.00
RF-501, Updown, 25, 5, 1.00, 1.00, 10, 156, 156, 0, 0, 10, 0.00, 0.00, 0.00
RF-501, Updown, 25, 6, 1.00, 1.00, 13, 153, 153, 0, 0, 13, 0.00, 0.00, 0.00
RF-501, Updown, 25, 7, 0.99, 0.92, 6, 160, 160, 0, 1, 5, 0.00, 0.17, 0.14
RF-501, Updown, 25, 8, 1.00, 1.00, 7, 159, 159, 0, 0, 7, 0.00, 0.00, 0.00
RF-501, Updown, 25, 9, 1.00, 1.00, 14, 152, 152, 0, 0, 14, 0.00, 0.00, 0.00
RF-501, Updown, 25, 10, 1.00, 1.00, 10, 156, 156, 0, 0, 10, 0.00, 0.00, 0.00
RF-501, Updown, 25, 11, 1.00, 1.00, 13, 153, 153, 0, 0, 13, 0.00, 0.00, 0.00
