ALGORITHM, GESTURE, # OF SELECTED SENSORS, PARTICIPANT_NO, ACCURACY, AUC, #ofPositiveInstance, #ofNegativeInstance, TN, FP, FN, TP, FAR, FRR, EER
RF-501, Tilt, GyrRotVecMagField, 9, 0.99, 0.93, 46, 622, 619, 3, 6, 40, 0.00, 0.13, 0.12
RF-501, Tilt, GyrRotVecMagField, 10, 0.99, 0.96, 41, 627, 625, 2, 3, 38, 0.00, 0.07, 0.07
RF-501, Tilt, GyrRotVecMagField, 11, 1.00, 0.98, 28, 640, 640, 0, 1, 27, 0.00, 0.04, 0.03
RF-501, Tilt, GyrRotVecMagField, 12, 1.00, 1.00, 41, 627, 627, 0, 0, 41, 0.00, 0.00, 0.00
RF-501, Tilt, GyrRotVecMagField, 13, 1.00, 1.00, 34, 634, 634, 0, 0, 34, 0.00, 0.00, 0.00
RF-501, Tilt, GyrRotVecMagField, 14, 0.99, 0.97, 55, 613, 609, 4, 3, 52, 0.01, 0.05, 0.05
RF-501, Tilt, GyrRotVecMagField, 15, 0.99, 0.96, 47, 621, 619, 2, 4, 43, 0.00, 0.09, 0.08
RF-501, Triangle, GyrRotVecMagField, 1, 0.99, 0.96, 45, 711, 708, 3, 3, 42, 0.00, 0.07, 0.06
RF-501, Triangle, GyrRotVecMagField, 2, 1.00, 1.00, 57, 699, 699, 0, 0, 57, 0.00, 0.00, 0.00
RF-501, Triangle, GyrRotVecMagField, 3, 1.00, 0.98, 61, 695, 694, 1, 2, 59, 0.00, 0.03, 0.03
RF-501, Triangle, GyrRotVecMagField, 4, 0.99, 0.97, 66, 690, 685, 5, 4, 62, 0.01, 0.06, 0.06
RF-501, Triangle, GyrRotVecMagField, 5, 0.99, 0.95, 44, 712, 709, 3, 4, 40, 0.00, 0.09, 0.08
RF-501, Triangle, GyrRotVecMagField, 6, 1.00, 1.00, 43, 713, 713, 0, 0, 43, 0.00, 0.00, 0.00
RF-501, Triangle, GyrRotVecMagField, 7, 1.00, 1.00, 44, 712, 712, 0, 0, 44, 0.00, 0.00, 0.00
RF-501, Triangle, GyrRotVecMagField, 8, 1.00, 0.98, 49, 707, 707, 0, 2, 47, 0.00, 0.04, 0.04
RF-501, Triangle, GyrRotVecMagField, 9, 0.99, 0.96, 51, 705, 705, 0, 4, 47, 0.00, 0.08, 0.07
RF-501, Triangle, GyrRotVecMagField, 10, 1.00, 0.99, 42, 714, 714, 0, 1, 41, 0.00, 0.02, 0.02
RF-501, Triangle, GyrRotVecMagField, 11, 1.00, 1.00, 35, 721, 721, 0, 0, 35, 0.00, 0.00, 0.00
RF-501, Triangle, GyrRotVecMagField, 12, 1.00, 1.00, 41, 715, 715, 0, 0, 41, 0.00, 0.00, 0.00
RF-501, Triangle, GyrRotVecMagField, 13, 1.00, 1.00, 60, 696, 696, 0, 0, 60, 0.00, 0.00, 0.00
RF-501, Triangle, GyrRotVecMagField, 14, 0.99, 0.99, 48, 708, 705, 3, 1, 47, 0.00, 0.02, 0.02
RF-501, Triangle, GyrRotVecMagField, 15, 0.99, 0.96, 70, 686, 684, 2, 5, 65, 0.00, 0.07, 0.07
RF-501, Turn, GyrRotVecMagField, 1, 0.99, 0.99, 85, 590, 588, 2, 2, 83, 0.00, 0.02, 0.02
RF-501, Turn, GyrRotVecMagField, 2, 1.00, 0.99, 47, 628, 626, 2, 1, 46, 0.00, 0.02, 0.02
RF-501, Turn, GyrRotVecMagField, 3, 0.99, 0.98, 64, 611, 610, 1, 3, 61, 0.00, 0.05, 0.04
RF-501, Turn, GyrRotVecMagField, 4, 1.00, 0.99, 43, 632, 632, 0, 1, 42, 0.00, 0.02, 0.02
RF-501, Turn, GyrRotVecMagField, 5, 1.00, 0.96, 39, 636, 636, 0, 3, 36, 0.00, 0.08, 0.07
RF-501, Turn, GyrRotVecMagField, 6, 1.00, 0.99, 51, 624, 624, 0, 1, 50, 0.00, 0.02, 0.02
RF-501, Turn, GyrRotVecMagField, 7, 0.99, 0.90, 31, 644, 644, 0, 6, 25, 0.00, 0.19, 0.16
RF-501, Turn, GyrRotVecMagField, 8, 1.00, 0.96, 41, 634, 634, 0, 3, 38, 0.00, 0.07, 0.07
RF-501, Turn, GyrRotVecMagField, 9, 0.99, 0.97, 50, 625, 623, 2, 3, 47, 0.00, 0.06, 0.06
RF-501, Turn, GyrRotVecMagField, 10, 1.00, 0.97, 32, 643, 642, 1, 2, 30, 0.00, 0.06, 0.06
RF-501, Turn, GyrRotVecMagField, 11, 1.00, 1.00, 31, 644, 644, 0, 0, 31, 0.00, 0.00, 0.00
RF-501, Turn, GyrRotVecMagField, 12, 1.00, 0.99, 37, 638, 638, 0, 1, 36, 0.00, 0.03, 0.03
RF-501, Turn, GyrRotVecMagField, 13, 1.00, 1.00, 28, 647, 647, 0, 0, 28, 0.00, 0.00, 0.00
RF-501, Turn, GyrRotVecMagField, 14, 1.00, 0.98, 58, 617, 616, 1, 2, 56, 0.00, 0.03, 0.03
RF-501, Turn, GyrRotVecMagField, 15, 0.99, 0.95, 38, 637, 636, 1, 4, 34, 0.00, 0.11, 0.10
RF-501, Square, GyrRotVecMagField, 1, 0.98, 0.96, 63, 753, 745, 8, 5, 58, 0.01, 0.08, 0.07
RF-501, Square, GyrRotVecMagField, 2, 1.00, 1.00, 58, 758, 757, 1, 0, 58, 0.00, 0.00, 0.00
RF-501, Square, GyrRotVecMagField, 3, 0.99, 0.96, 67, 749, 749, 0, 6, 61, 0.00, 0.09, 0.08
RF-501, Square, GyrRotVecMagField, 4, 0.99, 0.93, 39, 777, 775, 2, 5, 34, 0.00, 0.13, 0.11
RF-501, Square, GyrRotVecMagField, 5, 0.99, 0.95, 49, 767, 763, 4, 5, 44, 0.01, 0.10, 0.09
RF-501, Square, GyrRotVecMagField, 6, 1.00, 0.99, 55, 761, 761, 0, 1, 54, 0.00, 0.02, 0.02
RF-501, Square, GyrRotVecMagField, 7, 0.99, 0.95, 48, 768, 768, 0, 5, 43, 0.00, 0.10, 0.09
RF-501, Square, GyrRotVecMagField, 8, 1.00, 0.98, 57, 759, 759, 0, 2, 55, 0.00, 0.04, 0.03
RF-501, Square, GyrRotVecMagField, 9, 0.98, 0.90, 40, 776, 769, 7, 8, 32, 0.01, 0.20, 0.17
RF-501, Square, GyrRotVecMagField, 10, 0.99, 0.93, 42, 774, 774, 0, 6, 36, 0.00, 0.14, 0.13
RF-501, Square, GyrRotVecMagField, 11, 1.00, 1.00, 43, 773, 772, 1, 0, 43, 0.00, 0.00, 0.00
RF-501, Square, GyrRotVecMagField, 12, 1.00, 1.00, 57, 759, 759, 0, 0, 57, 0.00, 0.00, 0.00
RF-501, Square, GyrRotVecMagField, 13, 1.00, 1.00, 64, 752, 752, 0, 0, 64, 0.00, 0.00, 0.00
RF-501, Square, GyrRotVecMagField, 14, 0.99, 0.96, 61, 755, 753, 2, 5, 56, 0.00, 0.08, 0.08
RF-501, Square, GyrRotVecMagField, 15, 0.98, 0.95, 73, 743, 737, 6, 7, 66, 0.01, 0.10, 0.09
RF-501, Circle, AccRotVecMagField, 1, 0.97, 0.82, 42, 570, 565, 5, 15, 27, 0.01, 0.36, 0.26
RF-501, Circle, AccRotVecMagField, 2, 1.00, 0.99, 47, 565, 565, 0, 1, 46, 0.00, 0.02, 0.02
RF-501, Circle, AccRotVecMagField, 3, 0.98, 0.96, 59, 553, 546, 7, 4, 55, 0.01, 0.07, 0.06
RF-501, Circle, AccRotVecMagField, 4, 0.99, 0.94, 35, 577, 576, 1, 4, 31, 0.00, 0.11, 0.10
RF-501, Circle, AccRotVecMagField, 5, 0.99, 0.93, 40, 572, 569, 3, 5, 35, 0.01, 0.12, 0.11
RF-501, Circle, AccRotVecMagField, 6, 1.00, 1.00, 45, 567, 567, 0, 0, 45, 0.00, 0.00, 0.00
RF-501, Circle, AccRotVecMagField, 7, 1.00, 0.99, 37, 575, 574, 1, 1, 36, 0.00, 0.03, 0.03
RF-501, Circle, AccRotVecMagField, 8, 0.98, 0.94, 48, 564, 559, 5, 5, 43, 0.01, 0.10, 0.10
RF-501, Circle, AccRotVecMagField, 9, 0.97, 0.90, 46, 566, 558, 8, 9, 37, 0.01, 0.20, 0.17
RF-501, Circle, AccRotVecMagField, 10, 0.99, 0.94, 39, 573, 572, 1, 5, 34, 0.00, 0.13, 0.11
RF-501, Circle, AccRotVecMagField, 11, 1.00, 0.95, 29, 583, 583, 0, 3, 26, 0.00, 0.10, 0.09
RF-501, Circle, AccRotVecMagField, 12, 1.00, 1.00, 33, 579, 578, 1, 0, 33, 0.00, 0.00, 0.00
RF-501, Circle, AccRotVecMagField, 13, 1.00, 1.00, 32, 580, 580, 0, 0, 32, 0.00, 0.00, 0.00
RF-501, Circle, AccRotVecMagField, 14, 1.00, 0.99, 48, 564, 563, 1, 1, 47, 0.00, 0.02, 0.02
RF-501, Circle, AccRotVecMagField, 15, 0.99, 0.94, 32, 580, 578, 2, 4, 28, 0.00, 0.12, 0.11
RF-501, Updown, AccRotVecMagField, 1, 1.00, 1.00, 40, 512, 512, 0, 0, 40, 0.00, 0.00, 0.00
RF-501, Updown, AccRotVecMagField, 2, 1.00, 1.00, 41, 511, 511, 0, 0, 41, 0.00, 0.00, 0.00
RF-501, Updown, AccRotVecMagField, 3, 1.00, 1.00, 55, 497, 495, 2, 0, 55, 0.00, 0.00, 0.00
RF-501, Updown, AccRotVecMagField, 4, 0.99, 0.94, 26, 526, 526, 0, 3, 23, 0.00, 0.12, 0.10
RF-501, Updown, AccRotVecMagField, 5, 0.99, 0.94, 33, 519, 518, 1, 4, 29, 0.00, 0.12, 0.11
RF-501, Updown, AccRotVecMagField, 6, 1.00, 1.00, 43, 509, 509, 0, 0, 43, 0.00, 0.00, 0.00
RF-501, Updown, AccRotVecMagField, 7, 0.99, 0.95, 30, 522, 522, 0, 3, 27, 0.00, 0.10, 0.09
RF-501, Updown, AccRotVecMagField, 8, 1.00, 0.98, 31, 521, 521, 0, 1, 30, 0.00, 0.03, 0.03
RF-501, Updown, AccRotVecMagField, 9, 1.00, 1.00, 39, 513, 512, 1, 0, 39, 0.00, 0.00, 0.00
RF-501, Updown, AccRotVecMagField, 10, 1.00, 0.98, 28, 524, 524, 0, 1, 27, 0.00, 0.04, 0.03
RF-501, Updown, AccRotVecMagField, 11, 1.00, 1.00, 23, 529, 529, 0, 0, 23, 0.00, 0.00, 0.00
RF-501, Updown, AccRotVecMagField, 12, 1.00, 1.00, 32, 520, 520, 0, 0, 32, 0.00, 0.00, 0.00
RF-501, Updown, AccRotVecMagField, 13, 1.00, 0.96, 28, 524, 524, 0, 2, 26, 0.00, 0.07, 0.07
RF-501, Updown, AccRotVecMagField, 14, 0.99, 0.97, 56, 496, 495, 1, 3, 53, 0.00, 0.05, 0.05
RF-501, Updown, AccRotVecMagField, 15, 0.99, 0.94, 47, 505, 505, 0, 6, 41, 0.00, 0.13, 0.11
RF-501, Tilt, AccRotVecMagField, 1, 1.00, 1.00, 50, 618, 618, 0, 0, 50, 0.00, 0.00, 0.00
RF-501, Tilt, AccRotVecMagField, 2, 1.00, 1.00, 56, 612, 611, 1, 0, 56, 0.00, 0.00, 0.00
RF-501, Tilt, AccRotVecMagField, 3, 1.00, 0.98, 55, 613, 613, 0, 2, 53, 0.00, 0.04, 0.04
RF-501, Tilt, AccRotVecMagField, 4, 1.00, 1.00, 55, 613, 613, 0, 0, 55, 0.00, 0.00, 0.00
RF-501, Tilt, AccRotVecMagField, 5, 0.98, 0.93, 37, 631, 625, 6, 5, 32, 0.01, 0.14, 0.12
RF-501, Tilt, AccRotVecMagField, 6, 1.00, 0.98, 45, 623, 623, 0, 2, 43, 0.00, 0.04, 0.04
RF-501, Tilt, AccRotVecMagField, 7, 1.00, 0.97, 36, 632, 632, 0, 2, 34, 0.00, 0.06, 0.05
RF-501, Tilt, AccRotVecMagField, 8, 0.99, 0.94, 42, 626, 624, 2, 5, 37, 0.00, 0.12, 0.11
RF-501, Tilt, AccRotVecMagField, 9, 0.98, 0.91, 46, 622, 619, 3, 8, 38, 0.00, 0.17, 0.15
RF-501, Tilt, AccRotVecMagField, 10, 1.00, 0.99, 41, 627, 626, 1, 1, 40, 0.00, 0.02, 0.02
RF-501, Tilt, AccRotVecMagField, 11, 1.00, 0.98, 28, 640, 640, 0, 1, 27, 0.00, 0.04, 0.03
RF-501, Tilt, AccRotVecMagField, 12, 1.00, 1.00, 41, 627, 627, 0, 0, 41, 0.00, 0.00, 0.00
RF-501, Tilt, AccRotVecMagField, 13, 1.00, 1.00, 34, 634, 634, 0, 0, 34, 0.00, 0.00, 0.00
RF-501, Tilt, AccRotVecMagField, 14, 0.99, 0.97, 55, 613, 609, 4, 3, 52, 0.01, 0.05, 0.05
RF-501, Tilt, AccRotVecMagField, 15, 1.00, 0.99, 47, 621, 620, 1, 1, 46, 0.00, 0.02, 0.02
RF-501, Triangle, AccRotVecMagField, 1, 0.99, 0.95, 45, 711, 706, 5, 4, 41, 0.01, 0.09, 0.08
RF-501, Triangle, AccRotVecMagField, 2, 1.00, 1.00, 57, 699, 699, 0, 0, 57, 0.00, 0.00, 0.00
RF-501, Triangle, AccRotVecMagField, 3, 0.99, 0.97, 61, 695, 695, 0, 4, 57, 0.00, 0.07, 0.06
RF-501, Triangle, AccRotVecMagField, 4, 0.98, 0.95, 66, 690, 684, 6, 6, 60, 0.01, 0.09, 0.08
RF-501, Triangle, AccRotVecMagField, 5, 0.99, 0.93, 44, 712, 709, 3, 6, 38, 0.00, 0.14, 0.12
RF-501, Triangle, AccRotVecMagField, 6, 1.00, 1.00, 43, 713, 713, 0, 0, 43, 0.00, 0.00, 0.00
RF-501, Triangle, AccRotVecMagField, 7, 1.00, 0.99, 44, 712, 712, 0, 1, 43, 0.00, 0.02, 0.02
RF-501, Triangle, AccRotVecMagField, 8, 1.00, 0.99, 49, 707, 707, 0, 1, 48, 0.00, 0.02, 0.02
RF-501, Triangle, AccRotVecMagField, 9, 0.99, 0.96, 51, 705, 702, 3, 4, 47, 0.00, 0.08, 0.07
RF-501, Triangle, AccRotVecMagField, 10, 1.00, 0.99, 42, 714, 714, 0, 1, 41, 0.00, 0.02, 0.02
RF-501, Triangle, AccRotVecMagField, 11, 1.00, 1.00, 35, 721, 721, 0, 0, 35, 0.00, 0.00, 0.00
RF-501, Triangle, AccRotVecMagField, 12, 1.00, 1.00, 41, 715, 715, 0, 0, 41, 0.00, 0.00, 0.00
RF-501, Triangle, AccRotVecMagField, 13, 1.00, 1.00, 60, 696, 696, 0, 0, 60, 0.00, 0.00, 0.00
RF-501, Triangle, AccRotVecMagField, 14, 0.99, 0.97, 48, 708, 706, 2, 3, 45, 0.00, 0.06, 0.06
RF-501, Triangle, AccRotVecMagField, 15, 0.99, 0.98, 70, 686, 683, 3, 3, 67, 0.00, 0.04, 0.04
RF-501, Turn, AccRotVecMagField, 1, 1.00, 0.99, 85, 590, 589, 1, 2, 83, 0.00, 0.02, 0.02
RF-501, Turn, AccRotVecMagField, 2, 1.00, 0.99, 47, 628, 627, 1, 1, 46, 0.00, 0.02, 0.02
RF-501, Turn, AccRotVecMagField, 3, 1.00, 0.98, 64, 611, 611, 0, 3, 61, 0.00, 0.05, 0.04
RF-501, Turn, AccRotVecMagField, 4, 1.00, 0.99, 43, 632, 632, 0, 1, 42, 0.00, 0.02, 0.02
RF-501, Turn, AccRotVecMagField, 5, 0.99, 0.95, 39, 636, 636, 0, 4, 35, 0.00, 0.10, 0.09
RF-501, Turn, AccRotVecMagField, 6, 1.00, 1.00, 51, 624, 624, 0, 0, 51, 0.00, 0.00, 0.00
RF-501, Turn, AccRotVecMagField, 7, 0.99, 0.90, 31, 644, 643, 1, 6, 25, 0.00, 0.19, 0.16
RF-501, Turn, AccRotVecMagField, 8, 0.99, 0.94, 41, 634, 633, 1, 5, 36, 0.00, 0.12, 0.11
RF-501, Turn, AccRotVecMagField, 9, 0.99, 0.96, 50, 625, 625, 0, 4, 46, 0.00, 0.08, 0.07
RF-501, Turn, AccRotVecMagField, 10, 1.00, 0.97, 32, 643, 642, 1, 2, 30, 0.00, 0.06, 0.06
RF-501, Turn, AccRotVecMagField, 11, 1.00, 1.00, 31, 644, 644, 0, 0, 31, 0.00, 0.00, 0.00
RF-501, Turn, AccRotVecMagField, 12, 1.00, 0.99, 37, 638, 638, 0, 1, 36, 0.00, 0.03, 0.03
RF-501, Turn, AccRotVecMagField, 13, 1.00, 1.00, 28, 647, 647, 0, 0, 28, 0.00, 0.00, 0.00
RF-501, Turn, AccRotVecMagField, 14, 1.00, 0.97, 58, 617, 617, 0, 3, 55, 0.00, 0.05, 0.05
RF-501, Turn, AccRotVecMagField, 15, 1.00, 0.97, 38, 637, 637, 0, 2, 36, 0.00, 0.05, 0.05
RF-501, Square, AccRotVecMagField, 1, 0.98, 0.94, 63, 753, 742, 11, 7, 56, 0.01, 0.11, 0.10
RF-501, Square, AccRotVecMagField, 2, 1.00, 1.00, 58, 758, 757, 1, 0, 58, 0.00, 0.00, 0.00
RF-501, Square, AccRotVecMagField, 3, 1.00, 0.98, 67, 749, 748, 1, 3, 64, 0.00, 0.04, 0.04
RF-501, Square, AccRotVecMagField, 4, 0.99, 0.94, 39, 777, 777, 0, 5, 34, 0.00, 0.13, 0.11
RF-501, Square, AccRotVecMagField, 5, 0.98, 0.90, 49, 767, 762, 5, 9, 40, 0.01, 0.18, 0.16
RF-501, Square, AccRotVecMagField, 6, 1.00, 0.99, 55, 761, 761, 0, 1, 54, 0.00, 0.02, 0.02
RF-501, Square, AccRotVecMagField, 7, 0.99, 0.95, 48, 768, 766, 2, 5, 43, 0.00, 0.10, 0.09
RF-501, Square, AccRotVecMagField, 8, 1.00, 1.00, 57, 759, 758, 1, 0, 57, 0.00, 0.00, 0.00
RF-501, Square, AccRotVecMagField, 9, 0.99, 0.91, 40, 776, 776, 0, 7, 33, 0.00, 0.17, 0.15
RF-501, Square, AccRotVecMagField, 10, 0.99, 0.92, 42, 774, 774, 0, 7, 35, 0.00, 0.17, 0.14
RF-501, Square, AccRotVecMagField, 11, 1.00, 1.00, 43, 773, 772, 1, 0, 43, 0.00, 0.00, 0.00
RF-501, Square, AccRotVecMagField, 12, 1.00, 1.00, 57, 759, 759, 0, 0, 57, 0.00, 0.00, 0.00
RF-501, Square, AccRotVecMagField, 13, 1.00, 1.00, 64, 752, 752, 0, 0, 64, 0.00, 0.00, 0.00
RF-501, Square, AccRotVecMagField, 14, 0.99, 0.94, 61, 755, 750, 5, 7, 54, 0.01, 0.11, 0.10
RF-501, Square, AccRotVecMagField, 15, 0.98, 0.95, 73, 743, 733, 10, 7, 66, 0.01, 0.10, 0.09
RF-501, Circle, AccGyrRotVecMagField, 1, 0.99, 0.93, 42, 570, 570, 0, 6, 36, 0.00, 0.14, 0.13
RF-501, Circle, AccGyrRotVecMagField, 2, 1.00, 0.97, 47, 565, 565, 0, 3, 44, 0.00, 0.06, 0.06
RF-501, Circle, AccGyrRotVecMagField, 3, 0.99, 0.98, 59, 553, 550, 3, 2, 57, 0.01, 0.03, 0.03
RF-501, Circle, AccGyrRotVecMagField, 4, 1.00, 0.98, 35, 577, 575, 2, 1, 34, 0.00, 0.03, 0.03
RF-501, Circle, AccGyrRotVecMagField, 5, 0.99, 0.95, 40, 572, 572, 0, 4, 36, 0.00, 0.10, 0.09
RF-501, Circle, AccGyrRotVecMagField, 6, 1.00, 1.00, 45, 567, 567, 0, 0, 45, 0.00, 0.00, 0.00
RF-501, Circle, AccGyrRotVecMagField, 7, 1.00, 1.00, 37, 575, 575, 0, 0, 37, 0.00, 0.00, 0.00
RF-501, Circle, AccGyrRotVecMagField, 8, 0.98, 0.94, 48, 564, 559, 5, 5, 43, 0.01, 0.10, 0.10
RF-501, Circle, AccGyrRotVecMagField, 9, 0.97, 0.90, 46, 566, 558, 8, 9, 37, 0.01, 0.20, 0.17
RF-501, Circle, AccGyrRotVecMagField, 10, 1.00, 0.97, 39, 573, 573, 0, 2, 37, 0.00, 0.05, 0.05
RF-501, Circle, AccGyrRotVecMagField, 11, 1.00, 0.97, 29, 583, 583, 0, 2, 27, 0.00, 0.07, 0.06
RF-501, Circle, AccGyrRotVecMagField, 12, 1.00, 1.00, 33, 579, 578, 1, 0, 33, 0.00, 0.00, 0.00
RF-501, Circle, AccGyrRotVecMagField, 13, 1.00, 1.00, 32, 580, 580, 0, 0, 32, 0.00, 0.00, 0.00
RF-501, Circle, AccGyrRotVecMagField, 14, 1.00, 1.00, 48, 564, 563, 1, 0, 48, 0.00, 0.00, 0.00
RF-501, Circle, AccGyrRotVecMagField, 15, 1.00, 0.97, 32, 580, 580, 0, 2, 30, 0.00, 0.06, 0.06
RF-501, Updown, AccGyrRotVecMagField, 1, 1.00, 0.99, 40, 512, 512, 0, 1, 39, 0.00, 0.03, 0.02
RF-501, Updown, AccGyrRotVecMagField, 2, 1.00, 1.00, 41, 511, 511, 0, 0, 41, 0.00, 0.00, 0.00
RF-501, Updown, AccGyrRotVecMagField, 3, 1.00, 1.00, 55, 497, 496, 1, 0, 55, 0.00, 0.00, 0.00
RF-501, Updown, AccGyrRotVecMagField, 4, 0.99, 0.94, 26, 526, 526, 0, 3, 23, 0.00, 0.12, 0.10
RF-501, Updown, AccGyrRotVecMagField, 5, 0.99, 0.94, 33, 519, 519, 0, 4, 29, 0.00, 0.12, 0.11
RF-501, Updown, AccGyrRotVecMagField, 6, 1.00, 1.00, 43, 509, 509, 0, 0, 43, 0.00, 0.00, 0.00
RF-501, Updown, AccGyrRotVecMagField, 7, 0.99, 0.95, 30, 522, 522, 0, 3, 27, 0.00, 0.10, 0.09
RF-501, Updown, AccGyrRotVecMagField, 8, 1.00, 0.98, 31, 521, 521, 0, 1, 30, 0.00, 0.03, 0.03
RF-501, Updown, AccGyrRotVecMagField, 9, 1.00, 1.00, 39, 513, 512, 1, 0, 39, 0.00, 0.00, 0.00
RF-501, Updown, AccGyrRotVecMagField, 10, 0.99, 0.95, 28, 524, 524, 0, 3, 25, 0.00, 0.11, 0.10
RF-501, Updown, AccGyrRotVecMagField, 11, 1.00, 1.00, 23, 529, 529, 0, 0, 23, 0.00, 0.00, 0.00
RF-501, Updown, AccGyrRotVecMagField, 12, 1.00, 1.00, 32, 520, 520, 0, 0, 32, 0.00, 0.00, 0.00
RF-501, Updown, AccGyrRotVecMagField, 13, 1.00, 0.96, 28, 524, 524, 0, 2, 26, 0.00, 0.07, 0.07
RF-501, Updown, AccGyrRotVecMagField, 14, 0.99, 0.97, 56, 496, 495, 1, 3, 53, 0.00, 0.05, 0.05
RF-501, Updown, AccGyrRotVecMagField, 15, 0.99, 0.92, 47, 505, 504, 1, 7, 40, 0.00, 0.15, 0.13
RF-501, Tilt, AccGyrRotVecMagField, 1, 1.00, 1.00, 50, 618, 618, 0, 0, 50, 0.00, 0.00, 0.00
RF-501, Tilt, AccGyrRotVecMagField, 2, 1.00, 1.00, 56, 612, 611, 1, 0, 56, 0.00, 0.00, 0.00
RF-501, Tilt, AccGyrRotVecMagField, 3, 1.00, 0.99, 55, 613, 613, 0, 1, 54, 0.00, 0.02, 0.02
RF-501, Tilt, AccGyrRotVecMagField, 4, 1.00, 1.00, 55, 613, 613, 0, 0, 55, 0.00, 0.00, 0.00
RF-501, Tilt, AccGyrRotVecMagField, 5, 0.98, 0.91, 37, 631, 626, 5, 6, 31, 0.01, 0.16, 0.14
RF-501, Tilt, AccGyrRotVecMagField, 6, 1.00, 0.98, 45, 623, 623, 0, 2, 43, 0.00, 0.04, 0.04
RF-501, Tilt, AccGyrRotVecMagField, 7, 1.00, 0.97, 36, 632, 632, 0, 2, 34, 0.00, 0.06, 0.05
RF-501, Tilt, AccGyrRotVecMagField, 8, 0.99, 0.94, 42, 626, 625, 1, 5, 37, 0.00, 0.12, 0.11
RF-501, Tilt, AccGyrRotVecMagField, 9, 0.99, 0.93, 46, 622, 619, 3, 6, 40, 0.00, 0.13, 0.12
RF-501, Tilt, AccGyrRotVecMagField, 10, 1.00, 1.00, 41, 627, 626, 1, 0, 41, 0.00, 0.00, 0.00
RF-501, Tilt, AccGyrRotVecMagField, 11, 1.00, 0.96, 28, 640, 640, 0, 2, 26, 0.00, 0.07, 0.07
RF-501, Tilt, AccGyrRotVecMagField, 12, 1.00, 1.00, 41, 627, 627, 0, 0, 41, 0.00, 0.00, 0.00
RF-501, Tilt, AccGyrRotVecMagField, 13, 1.00, 1.00, 34, 634, 634, 0, 0, 34, 0.00, 0.00, 0.00
RF-501, Tilt, AccGyrRotVecMagField, 14, 0.99, 0.97, 55, 613, 609, 4, 3, 52, 0.01, 0.05, 0.05
RF-501, Tilt, AccGyrRotVecMagField, 15, 1.00, 0.99, 47, 621, 620, 1, 1, 46, 0.00, 0.02, 0.02
RF-501, Triangle, AccGyrRotVecMagField, 1, 0.99, 0.96, 45, 711, 708, 3, 3, 42, 0.00, 0.07, 0.06
RF-501, Triangle, AccGyrRotVecMagField, 2, 1.00, 1.00, 57, 699, 699, 0, 0, 57, 0.00, 0.00, 0.00
RF-501, Triangle, AccGyrRotVecMagField, 3, 1.00, 0.98, 61, 695, 695, 0, 3, 58, 0.00, 0.05, 0.05
RF-501, Triangle, AccGyrRotVecMagField, 4, 0.99, 0.97, 66, 690, 686, 4, 3, 63, 0.01, 0.05, 0.04
RF-501, Triangle, AccGyrRotVecMagField, 5, 0.99, 0.95, 44, 712, 710, 2, 4, 40, 0.00, 0.09, 0.08
RF-501, Triangle, AccGyrRotVecMagField, 6, 1.00, 1.00, 43, 713, 713, 0, 0, 43, 0.00, 0.00, 0.00
RF-501, Triangle, AccGyrRotVecMagField, 7, 1.00, 0.99, 44, 712, 712, 0, 1, 43, 0.00, 0.02, 0.02
RF-501, Triangle, AccGyrRotVecMagField, 8, 1.00, 1.00, 49, 707, 707, 0, 0, 49, 0.00, 0.00, 0.00
RF-501, Triangle, AccGyrRotVecMagField, 9, 0.99, 0.96, 51, 705, 703, 2, 4, 47, 0.00, 0.08, 0.07
RF-501, Triangle, AccGyrRotVecMagField, 10, 1.00, 0.99, 42, 714, 714, 0, 1, 41, 0.00, 0.02, 0.02
RF-501, Triangle, AccGyrRotVecMagField, 11, 1.00, 1.00, 35, 721, 721, 0, 0, 35, 0.00, 0.00, 0.00
RF-501, Triangle, AccGyrRotVecMagField, 12, 1.00, 1.00, 41, 715, 715, 0, 0, 41, 0.00, 0.00, 0.00
RF-501, Triangle, AccGyrRotVecMagField, 13, 1.00, 1.00, 60, 696, 696, 0, 0, 60, 0.00, 0.00, 0.00
RF-501, Triangle, AccGyrRotVecMagField, 14, 1.00, 0.99, 48, 708, 706, 2, 1, 47, 0.00, 0.02, 0.02
RF-501, Triangle, AccGyrRotVecMagField, 15, 0.99, 0.96, 70, 686, 683, 3, 5, 65, 0.00, 0.07, 0.07
RF-501, Turn, AccGyrRotVecMagField, 1, 1.00, 0.99, 85, 590, 588, 2, 1, 84, 0.00, 0.01, 0.01
RF-501, Turn, AccGyrRotVecMagField, 2, 1.00, 0.99, 47, 628, 627, 1, 1, 46, 0.00, 0.02, 0.02
RF-501, Turn, AccGyrRotVecMagField, 3, 1.00, 0.98, 64, 611, 611, 0, 3, 61, 0.00, 0.05, 0.04
RF-501, Turn, AccGyrRotVecMagField, 4, 1.00, 0.99, 43, 632, 632, 0, 1, 42, 0.00, 0.02, 0.02
RF-501, Turn, AccGyrRotVecMagField, 5, 1.00, 0.96, 39, 636, 636, 0, 3, 36, 0.00, 0.08, 0.07
RF-501, Turn, AccGyrRotVecMagField, 6, 1.00, 1.00, 51, 624, 624, 0, 0, 51, 0.00, 0.00, 0.00
RF-501, Turn, AccGyrRotVecMagField, 7, 0.99, 0.89, 31, 644, 643, 1, 7, 24, 0.00, 0.23, 0.18
